,id,atlas_id,name,acronym,parent_structure_id,depth,graph_order,structure_id_path,color_hex_triplet,color_hex_code,safe_name,beryl_id,cosmos_id
482,766,95,Dentate gyrus lateral blade,DGlb,726,8,482,/997/8/567/688/695/1089/1080/726/766/,7ED04B,#7ED04B,Dentate gyrus lateral blade,726,1089
483,775,96,Dentate gyrus lateral blade molecular layer,DGlb-mo,766,9,483,/997/8/567/688/695/1089/1080/726/766/775/,7ED04B,#7ED04B,Dentate gyrus lateral blade molecular layer,726,1089
484,782,97,Dentate gyrus lateral blade polymorph layer,DGlb-po,766,9,484,/997/8/567/688/695/1089/1080/726/766/782/,7ED04B,#7ED04B,Dentate gyrus lateral blade polymorph layer,726,1089
485,790,98,Dentate gyrus lateral blade granule cell layer,DGlb-sg,766,9,485,/997/8/567/688/695/1089/1080/726/766/790/,7ED04B,#7ED04B,Dentate gyrus lateral blade granule cell layer,726,1089
486,799,99,Dentate gyrus medial blade,DGmb,726,8,486,/997/8/567/688/695/1089/1080/726/799/,7ED04B,#7ED04B,Dentate gyrus medial blade,726,1089
487,807,100,Dentate gyrus medial blade molecular layer,DGmb-mo,799,9,487,/997/8/567/688/695/1089/1080/726/799/807/,7ED04B,#7ED04B,Dentate gyrus medial blade molecular layer,726,1089
488,815,101,Dentate gyrus medial blade polymorph layer,DGmb-po,799,9,488,/997/8/567/688/695/1089/1080/726/799/815/,7ED04B,#7ED04B,Dentate gyrus medial blade polymorph layer,726,1089
489,823,102,Dentate gyrus medial blade granule cell layer,DGmb-sg,799,9,489,/997/8/567/688/695/1089/1080/726/799/823/,7ED04B,#7ED04B,Dentate gyrus medial blade granule cell layer,726,1089
490,982,122,Fasciola cinerea,FC,1080,7,490,/997/8/567/688/695/1089/1080/982/,7ED04B,#7ED04B,Fasciola cinerea,982,1089
491,19,143,Induseum griseum,IG,1080,7,491,/997/8/567/688/695/1089/1080/19/,7ED04B,#7ED04B,Induseum griseum,19,1089
492,822,385,Retrohippocampal region,RHP,1089,6,492,/997/8/567/688/695/1089/822/,32B825,#32B825,Retrohippocampal region,997,1089
493,909,113,Entorhinal area,ENT,822,7,493,/997/8/567/688/695/1089/822/909/,32B825,#32B825,Entorhinal area,997,1089
494,918,114,Entorhinal area lateral part,ENTl,909,8,494,/997/8/567/688/695/1089/822/909/918/,32B825,#32B825,Entorhinal area lateral part,918,1089
495,1121,988,Entorhinal area lateral part layer 1,ENTl1,918,9,495,/997/8/567/688/695/1089/822/909/918/1121/,32B825,#32B825,Entorhinal area lateral part layer 1,918,1089
496,20,992,Entorhinal area lateral part layer 2,ENTl2,918,9,496,/997/8/567/688/695/1089/822/909/918/20/,32B825,#32B825,Entorhinal area lateral part layer 2,918,1089
497,999,973,Entorhinal area lateral part layer 2/3,ENTl2/3,918,9,497,/997/8/567/688/695/1089/822/909/918/999/,32B825,#32B825,Entorhinal area lateral part layer 2/3,918,1089
498,715,1079,Entorhinal area lateral part layer 2a,ENTl2a,918,9,498,/997/8/567/688/695/1089/822/909/918/715/,32B825,#32B825,Entorhinal area lateral part layer 2a,918,1089
499,764,1085,Entorhinal area lateral part layer 2b,ENTl2b,918,9,499,/997/8/567/688/695/1089/822/909/918/764/,32B825,#32B825,Entorhinal area lateral part layer 2b,918,1089
500,52,996,Entorhinal area lateral part layer 3,ENTl3,918,9,500,/997/8/567/688/695/1089/822/909/918/52/,32B825,#32B825,Entorhinal area lateral part layer 3,918,1089
501,92,1001,Entorhinal area lateral part layer 4,ENTl4,918,9,501,/997/8/567/688/695/1089/822/909/918/92/,32B825,#32B825,Entorhinal area lateral part layer 4,918,1089
502,312,887,Entorhinal area lateral part layer 4/5,ENTl4/5,918,9,502,/997/8/567/688/695/1089/822/909/918/312/,32B825,#32B825,Entorhinal area lateral part layer 4/5,918,1089
503,139,1007,Entorhinal area lateral part layer 5,ENTl5,918,9,503,/997/8/567/688/695/1089/822/909/918/139/,32B825,#32B825,Entorhinal area lateral part layer 5,918,1089
504,387,1038,Entorhinal area lateral part layer 5/6,ENTl5/6,918,9,504,/997/8/567/688/695/1089/822/909/918/387/,32B825,#32B825,Entorhinal area lateral part layer 5/6,918,1089
505,28,993,Entorhinal area lateral part layer 6a,ENTl6a,918,9,505,/997/8/567/688/695/1089/822/909/918/28/,32B825,#32B825,Entorhinal area lateral part layer 6a,918,1089
506,60,997,Entorhinal area lateral part layer 6b,ENTl6b,918,9,506,/997/8/567/688/695/1089/822/909/918/60/,32B825,#32B825,Entorhinal area lateral part layer 6b,918,1089
507,926,115,Entorhinal area medial part dorsal zone,ENTm,909,8,507,/997/8/567/688/695/1089/822/909/926/,32B825,#32B825,Entorhinal area medial part dorsal zone,926,1089
508,526,914,Entorhinal area medial part dorsal zone layer 1,ENTm1,926,9,508,/997/8/567/688/695/1089/822/909/926/526/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 1,926,1089
509,543,916,Entorhinal area medial part dorsal zone layer 2,ENTm2,926,9,509,/997/8/567/688/695/1089/822/909/926/543/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 2,926,1089
510,468,1048,Entorhinal area medial part dorsal zone layer 2a,ENTm2a,926,9,510,/997/8/567/688/695/1089/822/909/926/468/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 2a,926,1089
511,508,1053,Entorhinal area medial part dorsal zone layer 2b,ENTm2b,926,9,511,/997/8/567/688/695/1089/822/909/926/508/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 2b,926,1089
512,664,931,Entorhinal area medial part dorsal zone layer 3,ENTm3,926,9,512,/997/8/567/688/695/1089/822/909/926/664/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 3,926,1089
513,712,937,Entorhinal area medial part dorsal zone layer 4,ENTm4,926,9,513,/997/8/567/688/695/1089/822/909/926/712/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 4,926,1089
514,727,939,Entorhinal area medial part dorsal zone layer 5,ENTm5,926,9,514,/997/8/567/688/695/1089/822/909/926/727/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 5,926,1089
515,550,634,Entorhinal area medial part dorsal zone layer 5/6,ENTm5/6,926,9,515,/997/8/567/688/695/1089/822/909/926/550/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 5/6,926,1089
516,743,941,Entorhinal area medial part dorsal zone layer 6,ENTm6,926,9,516,/997/8/567/688/695/1089/822/909/926/743/,32B825,#32B825,Entorhinal area medial part dorsal zone layer 6,926,1089
517,934,116,Entorhinal area medial part ventral zone,ENTmv,909,8,517,/997/8/567/688/695/1089/822/909/934/,32B825,#32B825,Entorhinal area medial part ventral zone,997,1089
518,259,1022,Entorhinal area medial part ventral zone layer 1,ENTmv1,934,9,518,/997/8/567/688/695/1089/822/909/934/259/,32B825,#32B825,Entorhinal area medial part ventral zone layer 1,997,1089
519,324,1030,Entorhinal area medial part ventral zone layer 2,ENTmv2,934,9,519,/997/8/567/688/695/1089/822/909/934/324/,32B825,#32B825,Entorhinal area medial part ventral zone layer 2,997,1089
520,371,1036,Entorhinal area medial part ventral zone layer 3,ENTmv3,934,9,520,/997/8/567/688/695/1089/822/909/934/371/,32B825,#32B825,Entorhinal area medial part ventral zone layer 3,997,1089
521,419,1042,Entorhinal area medial part ventral zone layer 4,ENTmv4,934,9,521,/997/8/567/688/695/1089/822/909/934/419/,32B825,#32B825,Entorhinal area medial part ventral zone layer 4,997,1089
522,1133,1131,Entorhinal area medial part ventral zone layer 5/6,ENTmv5/6,934,9,522,/997/8/567/688/695/1089/822/909/934/1133/,32B825,#32B825,Entorhinal area medial part ventral zone layer 5/6,997,1089
523,843,246,Parasubiculum,PAR,822,7,523,/997/8/567/688/695/1089/822/843/,72D569,#72D569,Parasubiculum,843,1089
524,10693,-2,Parasubiculum layer 1,PAR1,843,8,524,/997/8/567/688/695/1089/822/843/10693/,72D569,#72D569,Parasubiculum layer 1,843,1089
525,10694,-2,Parasubiculum layer 2,PAR2,843,8,525,/997/8/567/688/695/1089/822/843/10694/,72D569,#72D569,Parasubiculum layer 2,843,1089
526,10695,-2,Parasubiculum layer 3,PAR3,843,8,526,/997/8/567/688/695/1089/822/843/10695/,72D569,#72D569,Parasubiculum layer 3,843,1089
527,1037,270,Postsubiculum,POST,822,7,527,/997/8/567/688/695/1089/822/1037/,48C83C,#48C83C,Postsubiculum,1037,1089
528,10696,-2,Postsubiculum layer 1,POST1,1037,8,528,/997/8/567/688/695/1089/822/1037/10696/,48C83C,#48C83C,Postsubiculum layer 1,1037,1089
529,10697,-2,Postsubiculum layer 2,POST2,1037,8,529,/997/8/567/688/695/1089/822/1037/10697/,48C83C,#48C83C,Postsubiculum layer 2,1037,1089
530,10698,-2,Postsubiculum layer 3,POST3,1037,8,530,/997/8/567/688/695/1089/822/1037/10698/,48C83C,#48C83C,Postsubiculum layer 3,1037,1089
531,1084,276,Presubiculum,PRE,822,7,531,/997/8/567/688/695/1089/822/1084/,59B947,#59B947,Presubiculum,1084,1089
532,10699,-2,Presubiculum layer 1,PRE1,1084,8,532,/997/8/567/688/695/1089/822/1084/10699/,59B947,#59B947,Presubiculum layer 1,1084,1089
533,10700,-2,Presubiculum layer 2,PRE2,1084,8,533,/997/8/567/688/695/1089/822/1084/10700/,59B947,#59B947,Presubiculum layer 2,1084,1089
534,10701,-2,Presubiculum layer 3,PRE3,1084,8,534,/997/8/567/688/695/1089/822/1084/10701/,59B947,#59B947,Presubiculum layer 3,1084,1089
535,502,345,Subiculum,SUB,822,7,535,/997/8/567/688/695/1089/822/502/,4FC244,#4FC244,Subiculum,502,1089
536,509,346,Subiculum dorsal part,SUBd,502,8,536,/997/8/567/688/695/1089/822/502/509/,4FC244,#4FC244,Subiculum dorsal part,502,1089
537,829,386,Subiculum dorsal part molecular layer,SUBd-m,509,9,537,/997/8/567/688/695/1089/822/502/509/829/,4FC244,#4FC244,Subiculum dorsal part molecular layer,502,1089
538,845,388,Subiculum dorsal part pyramidal layer,SUBd-sp,509,9,538,/997/8/567/688/695/1089/822/502/509/845/,4BB547,#4BB547,Subiculum dorsal part pyramidal layer,502,1089
539,837,387,Subiculum dorsal part stratum radiatum,SUBd-sr,509,9,539,/997/8/567/688/695/1089/822/502/509/837/,4FC244,#4FC244,Subiculum dorsal part stratum radiatum,502,1089
540,518,347,Subiculum ventral part,SUBv,502,8,540,/997/8/567/688/695/1089/822/502/518/,4FC244,#4FC244,Subiculum ventral part,502,1089
541,853,389,Subiculum ventral part molecular layer,SUBv-m,518,9,541,/997/8/567/688/695/1089/822/502/518/853/,4FC244,#4FC244,Subiculum ventral part molecular layer,502,1089
542,870,391,Subiculum ventral part pyramidal layer,SUBv-sp,518,9,542,/997/8/567/688/695/1089/822/502/518/870/,4BB547,#4BB547,Subiculum ventral part pyramidal layer,502,1089
543,861,390,Subiculum ventral part stratum radiatum,SUBv-sr,518,9,543,/997/8/567/688/695/1089/822/502/518/861/,4FC244,#4FC244,Subiculum ventral part stratum radiatum,502,1089
544,484682470,-2,Prosubiculum,ProS,822,7,544,/997/8/567/688/695/1089/822/484682470/,58BA48,#58BA48,Prosubiculum,484682470,1089
545,484682475,-2,Prosubiculum dorsal part,ProSd,484682470,8,545,/997/8/567/688/695/1089/822/484682470/484682475/,58BA48,#58BA48,Prosubiculum dorsal part,484682470,1089
546,484682479,-2,Prosubiculum dorsal part molecular layer,ProSd-m,484682475,9,546,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,58BA48,#58BA48,Prosubiculum dorsal part molecular layer,484682470,1089
547,484682483,-2,Prosubiculum dorsal part pyramidal layer,ProSd-sp,484682475,9,547,/997/8/567/688/695/1089/822/484682470/484682475/484682483/,56B84B,#56B84B,Prosubiculum dorsal part pyramidal layer,484682470,1089
548,484682487,-2,Prosubiculum dorsal part stratum radiatum,ProSd-sr,484682475,9,548,/997/8/567/688/695/1089/822/484682470/484682475/484682487/,58BA48,#58BA48,Prosubiculum dorsal part stratum radiatum,484682470,1089
549,484682492,-2,Prosubiculum ventral part,ProSv,484682470,8,549,/997/8/567/688/695/1089/822/484682470/484682492/,58BA48,#58BA48,Prosubiculum ventral part,484682470,1089
550,484682496,-2,Prosubiculum ventral part molecular layer,ProSv-m,484682492,9,550,/997/8/567/688/695/1089/822/484682470/484682492/484682496/,58BA48,#58BA48,Prosubiculum ventral part molecular layer,484682470,1089
551,484682500,-2,Prosubiculum ventral part pyramidal layer,ProSv-sp,484682492,9,551,/997/8/567/688/695/1089/822/484682470/484682492/484682500/,56B84B,#56B84B,Prosubiculum ventral part pyramidal layer,484682470,1089
552,484682504,-2,Prosubiculum ventral part stratum radiatum,Prosv-sr,484682492,9,552,/997/8/567/688/695/1089/822/484682470/484682492/484682504/,58BA48,#58BA48,Prosubiculum ventral part stratum radiatum,484682470,1089
553,589508447,-2,Hippocampo-amygdalar transition area,HATA,822,7,553,/997/8/567/688/695/1089/822/589508447/,33B932,#33B932,Hippocampo-amygdalar transition area,589508447,1089
554,484682508,-2,Area prostriata,APr,822,7,554,/997/8/567/688/695/1089/822/484682508/,33B932,#33B932,Area prostriata,484682508,1089
555,703,87,Cortical subplate,CTXsp,688,4,555,/997/8/567/688/703/,8ADA87,#8ADA87,Cortical subplate,997,703
556,16,1,Layer 6b isocortex,6b,703,5,556,/997/8/567/688/703/16/,8ADA87,#8ADA87,Layer 6b isocortex,997,703
557,583,72,Claustrum,CLA,703,5,557,/997/8/567/688/703/583/,8ADA87,#8ADA87,Claustrum,583,703
558,942,117,Endopiriform nucleus,EP,703,5,558,/997/8/567/688/703/942/,A0EE9D,#A0EE9D,Endopiriform nucleus,997,703
559,952,118,Endopiriform nucleus dorsal part,EPd,942,6,559,/997/8/567/688/703/942/952/,A0EE9D,#A0EE9D,Endopiriform nucleus dorsal part,952,703
560,966,120,Endopiriform nucleus ventral part,EPv,942,6,560,/997/8/567/688/703/942/966/,A0EE9D,#A0EE9D,Endopiriform nucleus ventral part,966,703
561,131,157,Lateral amygdalar nucleus,LA,703,5,561,/997/8/567/688/703/131/,90EB8D,#90EB8D,Lateral amygdalar nucleus,131,703
562,295,36,Basolateral amygdalar nucleus,BLA,703,5,562,/997/8/567/688/703/295/,9DE79C,#9DE79C,Basolateral amygdalar nucleus,295,703
563,303,37,Basolateral amygdalar nucleus anterior part,BLAa,295,6,563,/997/8/567/688/703/295/303/,9DE79C,#9DE79C,Basolateral amygdalar nucleus anterior part,295,703
564,311,38,Basolateral amygdalar nucleus posterior part,BLAp,295,6,564,/997/8/567/688/703/295/311/,9DE79C,#9DE79C,Basolateral amygdalar nucleus posterior part,295,703
565,451,763,Basolateral amygdalar nucleus ventral part,BLAv,295,6,565,/997/8/567/688/703/295/451/,9DE79C,#9DE79C,Basolateral amygdalar nucleus ventral part,295,703
566,319,39,Basomedial amygdalar nucleus,BMA,703,5,566,/997/8/567/688/703/319/,84EA81,#84EA81,Basomedial amygdalar nucleus,319,703
567,327,40,Basomedial amygdalar nucleus anterior part,BMAa,319,6,567,/997/8/567/688/703/319/327/,84EA81,#84EA81,Basomedial amygdalar nucleus anterior part,319,703
568,334,41,Basomedial amygdalar nucleus posterior part,BMAp,319,6,568,/997/8/567/688/703/319/334/,84EA81,#84EA81,Basomedial amygdalar nucleus posterior part,319,703
569,780,238,Posterior amygdalar nucleus,PA,703,5,569,/997/8/567/688/703/780/,97EC93,#97EC93,Posterior amygdalar nucleus,780,703
570,623,77,Cerebral nuclei,CNU,567,3,570,/997/8/567/623/,98D6F9,#98D6F9,Cerebral nuclei,997,623
571,477,342,Striatum,STR,623,4,571,/997/8/567/623/477/,98D6F9,#98D6F9,Striatum,997,623
572,485,343,Striatum dorsal region,STRd,477,5,572,/997/8/567/623/477/485/,98D6F9,#98D6F9,Striatum dorsal region,997,623
573,672,83,Caudoputamen,CP,485,6,573,/997/8/567/623/477/485/672/,98D6F9,#98D6F9,Caudoputamen,672,623
574,493,344,Striatum ventral region,STRv,477,5,574,/997/8/567/623/477/493/,80CDF8,#80CDF8,Striatum ventral region,997,623
575,56,6,Nucleus accumbens,ACB,493,6,575,/997/8/567/623/477/493/56/,80CDF8,#80CDF8,Nucleus accumbens,56,623
576,998,124,Fundus of striatum,FS,493,6,576,/997/8/567/623/477/493/998/,80CDF8,#80CDF8,Fundus of striatum,998,623
577,754,235,Olfactory tubercle,OT,493,6,577,/997/8/567/623/477/493/754/,80CDF8,#80CDF8,Olfactory tubercle,754,623
578,481,767,Islands of Calleja,isl,754,7,578,/997/8/567/623/477/493/754/481/,80CDF8,#80CDF8,Islands of Calleja,754,623
579,489,768,Major island of Calleja,islm,754,7,579,/997/8/567/623/477/493/754/489/,80CDF8,#80CDF8,Major island of Calleja,754,623
580,144,866,Olfactory tubercle layers 1-3,OT1-3,754,7,580,/997/8/567/623/477/493/754/144/,80CDF8,#80CDF8,Olfactory tubercle layers 1-3,754,623
581,458,764,Olfactory tubercle molecular layer,OT1,754,7,581,/997/8/567/623/477/493/754/458/,80CDF8,#80CDF8,Olfactory tubercle molecular layer,754,623
582,465,765,Olfactory tubercle pyramidal layer,OT2,754,7,582,/997/8/567/623/477/493/754/465/,80CDF8,#80CDF8,Olfactory tubercle pyramidal layer,754,623
583,473,766,Olfactory tubercle polymorph layer,OT3,754,7,583,/997/8/567/623/477/493/754/473/,80CDF8,#80CDF8,Olfactory tubercle polymorph layer,754,623
584,549009199,-2,Lateral strip of striatum,LSS,493,6,584,/997/8/567/623/477/493/549009199/,80CDF8,#80CDF8,Lateral strip of striatum,997,623
585,275,175,Lateral septal complex,LSX,477,5,585,/997/8/567/623/477/275/,90CBED,#90CBED,Lateral septal complex,997,623
586,242,171,Lateral septal nucleus,LS,275,6,586,/997/8/567/623/477/275/242/,90CBED,#90CBED,Lateral septal nucleus,997,623
587,250,172,Lateral septal nucleus caudal (caudodorsal) part,LSc,242,7,587,/997/8/567/623/477/275/242/250/,90CBED,#90CBED,Lateral septal nucleus caudal (caudodorsal) part,250,623
588,258,173,Lateral septal nucleus rostral (rostroventral) part,LSr,242,7,588,/997/8/567/623/477/275/242/258/,90CBED,#90CBED,Lateral septal nucleus rostral (rostroventral) part,258,623
589,266,174,Lateral septal nucleus ventral part,LSv,242,7,589,/997/8/567/623/477/275/242/266/,90CBED,#90CBED,Lateral septal nucleus ventral part,266,623
590,310,321,Septofimbrial nucleus,SF,275,6,590,/997/8/567/623/477/275/310/,90CBED,#90CBED,Septofimbrial nucleus,310,623
591,333,324,Septohippocampal nucleus,SH,275,6,591,/997/8/567/623/477/275/333/,90CBED,#90CBED,Septohippocampal nucleus,333,623
592,278,317,Striatum-like amygdalar nuclei,sAMY,477,5,592,/997/8/567/623/477/278/,80C0E2,#80C0E2,Striatum-like amygdalar nuclei,997,623
593,23,2,Anterior amygdalar area,AAA,278,6,593,/997/8/567/623/477/278/23/,80C0E2,#80C0E2,Anterior amygdalar area,23,623
594,292,460,Bed nucleus of the accessory olfactory tract,BA,278,6,594,/997/8/567/623/477/278/292/,80C0E2,#80C0E2,Bed nucleus of the accessory olfactory tract,292,623
595,536,66,Central amygdalar nucleus,CEA,278,6,595,/997/8/567/623/477/278/536/,80C0E2,#80C0E2,Central amygdalar nucleus,536,623
596,544,67,Central amygdalar nucleus capsular part,CEAc,536,7,596,/997/8/567/623/477/278/536/544/,80C0E2,#80C0E2,Central amygdalar nucleus capsular part,536,623
597,551,68,Central amygdalar nucleus lateral part,CEAl,536,7,597,/997/8/567/623/477/278/536/551/,80C0E2,#80C0E2,Central amygdalar nucleus lateral part,536,623
598,559,69,Central amygdalar nucleus medial part,CEAm,536,7,598,/997/8/567/623/477/278/536/559/,80C0E2,#80C0E2,Central amygdalar nucleus medial part,536,623
599,1105,137,Intercalated amygdalar nucleus,IA,278,6,599,/997/8/567/623/477/278/1105/,80C0E2,#80C0E2,Intercalated amygdalar nucleus,1105,623
600,403,191,Medial amygdalar nucleus,MEA,278,6,600,/997/8/567/623/477/278/403/,80C0E2,#80C0E2,Medial amygdalar nucleus,403,623
601,411,192,Medial amygdalar nucleus anterodorsal part,MEAad,403,7,601,/997/8/567/623/477/278/403/411/,80C0E2,#80C0E2,Medial amygdalar nucleus anterodorsal part,403,623
602,418,193,Medial amygdalar nucleus anteroventral part,MEAav,403,7,602,/997/8/567/623/477/278/403/418/,80C0E2,#80C0E2,Medial amygdalar nucleus anteroventral part,403,623
603,426,194,Medial amygdalar nucleus posterodorsal part,MEApd,403,7,603,/997/8/567/623/477/278/403/426/,80C0E2,#80C0E2,Medial amygdalar nucleus posterodorsal part,403,623
604,472,907,Medial amygdalar nucleus posterodorsal part sublayer a,MEApd-a,426,8,604,/997/8/567/623/477/278/403/426/472/,80C0E2,#80C0E2,Medial amygdalar nucleus posterodorsal part sublayer a,403,623
605,480,908,Medial amygdalar nucleus posterodorsal part sublayer b,MEApd-b,426,8,605,/997/8/567/623/477/278/403/426/480/,80C0E2,#80C0E2,Medial amygdalar nucleus posterodorsal part sublayer b,403,623
606,487,909,Medial amygdalar nucleus posterodorsal part sublayer c,MEApd-c,426,8,606,/997/8/567/623/477/278/403/426/487/,80C0E2,#80C0E2,Medial amygdalar nucleus posterodorsal part sublayer c,403,623
607,435,195,Medial amygdalar nucleus posteroventral part,MEApv,403,7,607,/997/8/567/623/477/278/403/435/,80C0E2,#80C0E2,Medial amygdalar nucleus posteroventral part,403,623
